,t,x,y,z,x_err,y_err,z_err
3467,34.67,-1.742713,-2.970722,14.292572,0.146373,2.831079,23.875132
3468,34.68,-1.870196,-3.190252,13.971313,0.400682,2.815121,23.254665
3469,34.69,-2.007272,-3.432076,13.666945,0.629798,2.813275,22.657217
3470,34.7,-2.155243,-3.697913,13.380506,0.837981,2.826663,22.081507
3471,34.71,-2.315557,-3.98956,13.113241,1.028875,2.85613,21.52657
3472,34.72,-2.48981,-4.308887,12.866606,1.205259,2.902602,20.991809
3473,34.73,-2.679674,-4.657676,12.642499,1.369869,2.96685,20.476759
3474,34.74,-2.886527,-5.038336,12.443236,1.52545,3.049498,19.981052
3475,34.75,-3.111738,-5.454105,12.271133,1.674765,3.151012,19.504419
3476,34.76,-3.356821,-5.90792,12.12929,1.820587,3.27171,19.046689
3477,34.77,-3.623437,-6.40239,12.021611,1.9655,3.411902,18.607888
3478,34.78,-3.91339,-6.939797,11.952801,2.111202,3.572463,18.188395
3479,34.79,-4.228631,-7.522097,11.928372,2.259234,3.754419,17.788702
3480,34.8,-4.571255,-8.150918,11.954639,2.411253,3.958774,17.409466
3481,34.81,-4.943502,-8.82756,12.03872,2.569022,4.186514,17.051508
3482,34.82,-5.347298,-9.552028,12.188061,2.734413,4.438607,16.715811
3483,34.83,-5.781732,-10.318668,12.409243,2.90941,4.716002,16.403526
3484,34.84,-6.249918,-11.130957,12.71635,3.095957,5.019633,16.116097
3485,34.85,-6.754647,-11.990129,13.123944,3.295343,5.351094,15.855462
3486,34.86,-7.297166,-12.892383,13.645524,3.508774,5.712376,15.62379
3487,34.87,-7.877174,-13.828885,14.29352,3.737576,6.1052,15.423728
3488,34.88,-8.492828,-14.785765,15.079301,3.983193,6.531002,15.258408
3489,34.89,-9.140737,-15.744119,16.013168,4.247184,6.990937,15.131445
3490,34.9,-9.815964,-16.680009,17.104359,4.531228,7.485875,15.046939
3491,34.91,-10.512029,-17.56446,18.361044,4.83712,8.016405,15.009478
3492,34.92,-11.220904,-18.363466,19.79033,5.166551,8.582469,15.023917
3493,34.93,-11.933018,-19.037984,21.39826,5.519925,9.18252,15.095262
3494,34.94,-12.63646,-19.552038,23.179491,5.898773,9.817808,15.231775
3495,34.95,-13.31259,-19.863745,25.09826,6.304307,10.487886,15.441998
3496,34.96,-13.9406,-19.92563,27.11225,6.737047,11.189818,15.734245
3497,34.97,-14.50012,-19.704451,29.172665,7.196827,11.918181,16.11661
3498,34.98,-14.971222,-19.181305,31.224185,7.682788,12.665066,16.596957
3499,34.99,-15.334421,-18.351629,33.20496,8.193386,13.420076,17.182927
3500,35.0,-15.570674,-17.225201,35.046612,8.726384,14.170327,17.881936
3501,35.01,-15.662743,-15.820687,36.671629,9.278858,14.900447,18.701172
3502,35.02,-15.602296,-14.185838,38.014503,9.847174,15.59271,19.64751
3503,35.03,-15.386634,-12.413793,39.049742,10.425394,16.230841,20.721832
3504,35.04,-15.019096,-10.585567,39.764423,11.005064,16.7866,21.921385
3505,35.05,-14.509256,-8.767089,40.156601,11.576687,17.229347,23.239047
3506,35.06,-13.87293,-7.009207,40.235307,12.129513,17.531998,24.660669
3507,35.07,-13.13217,-5.347687,40.020544,12.651541,17.67102,26.165076
3508,35.08,-12.313871,-3.807791,39.545475,13.129516,17.626437,27.724061
3509,35.09,-11.43631,-2.442545,38.871479,13.54893,17.381826,29.302393
3510,35.1,-10.522179,-1.27287,38.0491,13.89414,16.923891,30.857929
3511,35.11,-9.59376,-0.300465,37.121515,14.153533,16.236292,32.346167
3512,35.12,-8.670351,0.483502,36.128746,14.31492,15.346166,33.718264
3513,35.13,-7.768269,1.098397,35.107669,14.367928,14.293955,34.931151
3514,35.14,-6.900831,1.569141,34.08688,14.306975,13.117073,35.951598
3515,35.15,-6.077455,1.914369,33.078242,14.131279,11.849902,36.756215
3516,35.16,-5.304481,2.155141,32.093058,13.844853,10.523796,37.331448
3517,35.17,-4.586191,2.311221,31.139254,13.456509,9.167078,37.673587
3518,35.18,-3.924819,2.400905,30.221191,12.979598,7.805846,37.78876
3519,35.19,-3.32056,2.440988,29.33973,12.422315,6.494905,37.692725
3520,35.2,-2.772018,2.445126,28.494581,11.797862,5.277266,37.407323
3521,35.21,-2.276506,2.423562,27.684375,11.123263,4.174902,36.95732
3522,35.22,-1.83086,2.385163,26.907113,10.414665,3.202206,36.370218
3523,35.23,-1.431672,2.337459,26.16083,9.687331,2.365992,35.676257
3524,35.24,-1.075289,2.286634,25.443594,8.955648,1.665499,34.908412
3525,35.25,-0.75781,2.23753,24.753505,8.233104,1.092469,34.101543
3526,35.26,-0.475093,2.193648,24.088699,7.530977,0.634842,33.271372
3527,35.27,-0.222839,2.157351,23.447356,6.857177,0.280562,32.428112
3528,35.28,0.002604,2.130677,22.828008,6.21795,0.017195,31.583562
3529,35.29,0.204472,2.115188,22.229505,5.618055,-0.167884,30.747002
3530,35.3,0.385976,2.11209,21.650814,5.060771,-0.287493,29.925186
3531,35.31,0.5503,2.122236,21.091018,4.547891,-0.354643,29.122351
3532,35.32,0.700606,2.146136,20.549317,4.079724,-0.382021,28.340335
3533,35.33,0.839927,2.184024,20.025049,3.655243,-0.376972,27.580128
3534,35.34,0.970501,2.236395,19.517822,3.272839,-0.346222,26.841951
3535,35.35,1.094275,2.303791,19.027346,2.930636,-0.296071,26.12564
3536,35.36,1.213215,2.386704,18.553395,2.626496,-0.231782,25.430798
3537,35.37,1.329298,2.485585,18.095814,2.35802,-0.157579,24.756798
3538,35.38,1.444513,2.600842,17.654515,2.122548,-0.07665,24.10278
3539,35.39,1.560836,2.732865,17.229499,1.917221,0.008677,23.46783
3540,35.4,1.679796,2.882413,16.820974,1.739586,0.096585,22.851213
3541,35.41,1.802553,3.050583,16.429257,1.587392,0.18575,22.252206
3542,35.42,1.930367,3.238517,16.054809,1.458405,0.275271,21.670132
3543,35.43,2.064622,3.447392,15.698237,1.350408,0.364674,21.104364
3544,35.44,2.206819,3.678421,15.360305,1.261203,0.45391,20.554316
3545,35.45,2.358582,3.932851,15.041921,1.188681,0.543291,20.019463
3546,35.46,2.521638,4.211951,14.744185,1.131384,0.633027,19.499383
3547,35.47,2.697415,4.517299,14.468648,1.088149,0.723408,18.993692
3548,35.48,2.887037,4.851199,14.216954,1.057852,0.814911,18.502038
3549,35.49,3.091764,5.215915,13.991166,1.039415,0.908189,18.024101
3550,35.5,3.313014,5.613565,13.793872,1.031804,1.004073,17.559595
3551,35.51,3.552362,6.04612,13.628181,1.034037,1.103566,17.108267
3552,35.52,3.811538,6.515407,13.497722,1.0455,1.207596,16.669935
3553,35.53,4.092431,7.023107,13.406646,1.065976,1.316933,16.24443
3554,35.54,4.397085,7.570754,13.359623,1.095288,1.432474,15.831624
3555,35.55,4.726926,8.158093,13.361611,1.1333,1.555251,15.431441
3556,35.56,5.083183,8.786084,13.41917,1.179917,1.686431,15.043861
3557,35.57,5.467999,9.458017,13.540561,1.235082,1.82732,14.668918
3558,35.58,5.88295,10.174605,13.734508,1.298786,1.979352,14.306706
3559,35.59,6.329025,10.933933,14.010189,1.371349,2.143899,13.957448
3560,35.6,6.806628,11.73146,14.377237,1.453288,2.32231,13.621336
3561,35.61,7.315574,12.560022,14.845737,1.545151,2.516106,13.298675
3562,35.62,7.855096,13.409827,15.42623,1.647576,2.726974,12.989949
3563,35.63,8.423839,14.268457,16.129711,1.761289,2.956757,12.695825
3564,35.64,9.019861,15.120871,16.967628,1.887106,3.207463,12.417148
3565,35.65,9.640375,15.950001,17.950976,2.025932,3.481259,12.154943
3566,35.66,10.278795,16.736587,19.082716,2.17876,3.780473,11.910418
3567,35.67,10.927367,17.446994,20.367404,2.347008,4.10633,11.685775
3568,35.68,11.576708,18.046669,21.802793,2.532214,4.461054,11.482912
3569,35.69,12.21528,18.502731,23.377353,2.73559,4.848934,11.30301
3570,35.7,12.82939,18.783978,25.070266,2.958503,5.273847,11.148216
3571,35.71,13.403191,18.86088,26.851431,3.202475,5.739245,11.021642
3572,35.72,13.91868,18.705581,28.681458,3.469183,6.248162,10.927367
3573,35.73,14.357685,18.287676,30.51473,3.760458,6.803209,10.870437
3574,35.74,14.705351,17.592875,32.297309,4.078289,7.406575,10.856865
3575,35.75,14.942484,16.654173,33.959335,4.424818,8.060031,10.893629
3576,35.76,15.055017,15.507645,35.442593,4.802342,8.764923,10.988677
3577,35.77,15.034833,14.189464,36.702304,5.213315,9.522179,11.150922
3578,35.78,14.879771,12.7359,37.707121,5.660346,10.332302,11.390244
3579,35.79,14.593618,11.183324,38.439136,6.145614,11.194684,11.716931
3580,35.8,14.186117,9.568206,38.893874,6.66788,12.104282,12.141375
3581,35.81,13.666914,7.948441,39.076231,7.229396,13.058644,12.682146
3582,35.82,13.045783,6.401227,38.999314,7.831469,14.050816,13.357036
3583,35.83,12.342832,4.96525,38.689086,8.473331,15.067887,14.181556
3584,35.84,11.577828,3.669028,38.176939,9.152147,16.090987,15.168929
3585,35.85,10.770033,2.531439,37.499583,9.863009,17.09529,16.330094
3586,35.86,9.9382,1.561729,36.699048,10.598938,18.05001,17.673703
3587,35.87,9.100577,0.759501,35.822682,11.350883,18.918403,19.206124
3588,35.88,8.274498,0.113969,34.914952,12.107726,19.65779,20.931435
3589,35.89,7.472812,-0.393678,33.985503,12.856503,20.228877,22.842873
3590,35.9,6.704898,-0.779659,33.049642,13.57758,20.578241,24.907359
3591,35.91,5.978165,-1.060259,32.121148,14.24862,20.65237,27.080473
3592,35.92,5.298036,-1.252178,31.210307,14.84728,20.413698,29.30885
3593,35.93,4.667951,-1.372523,30.323915,15.351206,19.840597,31.530173
3594,35.94,4.089372,-1.438813,29.465272,15.738036,18.927384,33.67318
3595,35.95,3.561848,-1.464779,28.635199,15.985398,17.684315,35.657658
3596,35.96,3.083679,-1.458263,27.833834,16.07497,16.126943,37.391552
3597,35.97,2.652691,-1.428117,27.060473,15.99804,14.329172,38.812485
3598,35.98,2.266353,-1.381848,26.314169,15.75138,12.395916,39.892002
3599,35.99,1.92178,-1.325612,25.593734,15.339269,10.414305,40.61523
3600,36.0,1.615735,-1.264212,24.897734,14.773502,8.453593,40.980847
3601,36.01,1.344626,-1.201207,24.224581,14.073384,6.565165,41.001073
3602,36.02,1.105078,-1.139414,23.572967,13.265739,4.782533,40.701678
3603,36.03,0.894125,-1.080977,22.941717,12.377273,3.148016,40.132298
3604,36.04,0.708809,-1.027552,22.32974,11.427874,1.721974,39.362398
3605,36.05,0.546177,-0.980312,21.736025,10.444362,0.516174,38.444694
3606,36.06,0.403277,-0.939946,21.159649,9.450539,-0.471437,37.428226
3607,36.07,0.2772,-0.906694,20.599777,8.466984,-1.255962,36.358661
3608,36.08,0.165729,-0.880844,20.055753,7.511048,-1.864143,35.276686
3609,36.09,0.066989,-0.862643,19.527006,6.596032,-2.319037,34.202766
3610,36.1,-0.020874,-0.852179,19.012997,5.731003,-2.644419,33.151351
3611,36.11,-0.099655,-0.849426,18.513224,4.922384,-2.86386,32.133762
3612,36.12,-0.171083,-0.85424,18.02722,4.17408,-2.999407,31.15677
3613,36.13,-0.236686,-0.866493,17.554578,3.487483,-3.071579,30.222598
3614,36.14,-0.297593,-0.886259,17.094951,2.862005,-3.097835,29.331136
3615,36.15,-0.354883,-0.913611,16.648013,2.295245,-3.090964,28.481016
3616,36.16,-0.409614,-0.948624,16.213458,1.78392,-3.061942,27.669701
3617,36.17,-0.462825,-0.991374,15.791,1.324445,-3.020149,26.894705
3618,36.18,-0.515526,-1.041954,15.380381,0.912935,-2.973365,26.153593
3619,36.19,-0.568513,-1.100656,14.981383,0.545204,-2.927777,25.443984
3620,36.2,-0.622428,-1.167925,14.593818,0.216763,-2.887972,24.763545
3621,36.21,-0.677955,-1.244254,14.217529,-0.07719,-2.857046,24.109989
3622,36.22,-0.735824,-1.33018,13.85239,-0.341133,-2.837512,23.481374
3623,36.23,-0.796815,-1.426286,13.498309,-0.578691,-2.831377,22.876332
3624,36.24,-0.861752,-1.533204,13.155225,-0.793439,-2.840227,22.293671
3625,36.25,-0.93142,-1.65174,12.823157,-0.988959,-2.86527,21.732346
3626,36.26,-1.0064,-1.782977,12.502145,-1.168843,-2.907329,21.191462
3627,36.27,-1.087336,-1.928111,12.192301,-1.336688,-2.966848,20.670274
3628,36.28,-1.17498,-2.088444,11.893845,-1.495656,-3.04417,20.16832
3629,36.29,-1.270202,-2.26538,11.607099,-1.647896,-3.140037,19.6855
3630,36.3,-1.37398,-2.460431,11.332493,-1.795518,-3.255169,19.221801
3631,36.31,-1.487406,-2.675211,11.070561,-1.94068,-3.390231,18.777316
3632,36.32,-1.611695,-2.911424,10.822005,-2.085591,-3.545837,18.352244
3633,36.33,-1.748068,-3.171025,10.587919,-2.232506,-3.722547,17.946888
3634,36.34,-1.897537,-3.456599,10.36911,-2.383704,-3.920881,17.561689
3635,36.35,-2.061272,-3.770887,10.166771,-2.54092,-4.141764,17.197453
3636,36.36,-2.240646,-4.116715,9.982611,-2.705411,-4.386622,16.855181
3637,36.37,-2.437234,-4.496996,9.818853,-2.878545,-4.656859,16.536119
3638,36.38,-2.652817,-4.91473,9.678239,-3.061834,-4.953818,16.241788
3639,36.39,-2.889374,-5.373004,9.564025,-3.256926,-5.278784,15.973982
3640,36.4,-3.149092,-5.874994,9.479982,-3.46561,-5.632981,15.734773
3641,36.41,-3.434357,-6.42396,9.430399,-3.689814,-6.017576,15.526506
3642,36.42,-3.747001,-7.020248,9.421076,-3.931324,-6.433408,15.351955
3643,36.43,-4.089069,-7.666757,9.458808,-4.191339,-6.882088,15.214629
3644,36.44,-4.463774,-8.371565,9.550269,-4.471178,-7.365848,15.118539
3645,36.45,-4.873917,-9.13989,9.703887,-4.77212,-7.886043,15.068318
3646,36.46,-5.32187,-9.974021,9.929864,-5.095405,-8.443142,15.069215
3647,36.47,-5.809583,-10.873324,10.24017,-5.442228,-9.036719,15.127103
3648,36.48,-6.338575,-11.834238,10.648547,-5.813742,-9.665458,15.248473
3649,36.49,-6.909941,-12.850277,11.170511,-6.211058,-10.327154,15.440439
3650,36.5,-7.52435,-13.912029,11.823346,-6.635246,-11.018709,15.710734
3651,36.51,-8.182043,-15.007157,12.626109,-7.086158,-11.735979,16.06545
3652,36.52,-8.882835,-16.120397,13.599628,-7.561947,-12.472739,16.511244
3653,36.53,-9.624856,-17.23389,14.762928,-8.063061,-13.220179,17.062333
3654,36.54,-10.400285,-18.31866,16.126132,-8.588496,-13.966745,17.729725
3655,36.55,-11.201822,-19.329833,17.707108,-9.135594,-14.698117,18.520746
3656,36.56,-12.018678,-20.219624,19.511225,-9.700045,-15.397214,19.439042
3657,36.57,-12.835998,-20.938133,21.529282,-10.275885,-16.044195,20.48458
3658,36.58,-13.634853,-21.433347,23.73751,-10.855501,-16.616457,21.653644
3659,36.59,-14.392249,-21.651139,26.097573,-11.429622,-17.088636,22.938839
3660,36.6,-15.081372,-21.535144,28.557042,-11.98733,-17.432604,24.329091
3661,36.61,-15.678417,-21.035913,31.052985,-12.516451,-17.618033,25.810035
3662,36.62,-16.152605,-20.147333,33.480462,-13.006424,-17.622305,27.359451
3663,36.63,-16.475776,-18.886414,35.7364,-13.440739,-17.4288,28.932786
3664,36.64,-16.62779,-17.286295,37.734412,-13.803502,-17.027886,30.48458
3665,36.65,-16.596534,-15.396236,39.4048,-14.08141,-16.418433,31.972269
3666,36.66,-16.377915,-13.281622,40.694552,-14.263742,-15.607815,33.356188
3667,36.67,-15.974064,-11.030627,41.56428,-14.342363,-14.611911,34.599571
3668,36.68,-15.392918,-8.764366,42.001597,-14.311724,-13.455105,35.668548
3669,36.69,-14.656247,-6.576977,42.039062,-14.16851,-12.170902,36.530653
3670,36.7,-13.78921,-4.541769,41.721399,-13.912193,-10.80847,37.157824
3671,36.71,-12.819575,-2.713063,41.103499,-13.549999,-9.419956,37.550685
3672,36.72,-11.777716,-1.126193,40.250424,-13.0918,-8.050193,37.717858
3673,36.73,-10.696566,0.202592,39.237294,-12.549379,-6.73664,37.672827
3674,36.74,-9.605283,1.282964,38.131499,-11.936429,-5.509386,37.433936
3675,36.75,-8.526281,2.135157,36.975813,-11.268553,-4.391147,37.024391
3676,36.76,-7.478997,2.780889,35.805872,-10.563265,-3.397265,36.472258
3677,36.77,-6.478703,3.246972,34.650165,-9.838388,-2.535893,35.81087
3678,36.78,-5.536512,3.56531,33.530033,-9.107093,-1.807743,35.071824
3679,36.79,-4.659377,3.772901,32.459671,-8.382447,-1.207859,34.278338
3680,36.8,-3.850286,3.902603,31.44463,-7.675632,-0.728046,33.450572
3681,36.81,-3.109267,3.966816,30.482513,-6.995765,-0.356941,32.605847
3682,36.82,-2.434742,3.983404,29.571689,-6.34989,-0.080013,31.758647
3683,36.83,-1.824226,3.967929,28.709905,-5.743004,0.120159,30.920493
3684,36.84,-1.274341,3.933226,27.894203,-5.178336,0.25556,30.096735
3685,36.85,-0.780809,3.889401,27.120922,-4.65717,0.336151,29.290279
3686,36.86,-0.338382,3.844179,26.386028,-4.179864,0.372343,28.503777
3687,36.87,0.05817,3.803576,25.686411,-3.746103,0.373337,27.738919
3688,36.88,0.413458,3.77202,25.019337,-3.354908,0.347128,26.996433
3689,36.89,0.732141,3.753163,24.382384,-3.004632,0.300503,26.276089
3690,36.9,1.01895,3.749902,23.773451,-2.692949,0.238938,25.577064
3691,36.91,1.27868,3.764378,23.190758,-2.417268,0.166519,24.898891
3692,36.92,1.516197,3.797974,22.632845,-2.175109,0.086606,24.240788
3693,36.93,1.736072,3.85144,22.0986,-1.963951,0.001881,23.60197
3694,36.94,1.941454,3.925645,21.587493,-1.781223,-0.085657,22.981664
3695,36.95,2.135203,4.021484,21.099301,-1.624309,-0.174685,22.37911
3696,36.96,2.320227,4.139681,20.633928,-1.490607,-0.264476,21.793576
3697,36.97,2.499489,4.280793,20.191401,-1.378032,-0.354464,21.22445
3698,36.98,2.676001,4.445204,19.771869,-1.28481,-0.444342,20.671185
3699,36.99,2.852826,4.633132,19.375609,-1.209209,-0.534073,20.133274
3700,37.0,3.032614,4.844862,19.00328,-1.149543,-0.623895,19.610249
3701,37.01,3.216927,5.081408,18.656084,-1.104167,-0.714317,19.101684
3702,37.02,3.407327,5.343828,18.335376,-1.071515,-0.806095,18.607194
3703,37.03,3.605482,5.633024,18.042762,-1.050564,-0.899842,18.126483
3704,37.04,3.813162,5.949736,17.780094,-1.040649,-0.996118,17.659275
3705,37.05,4.032243,6.294545,17.549477,-1.041138,-1.095631,17.205327
3706,37.06,4.264703,6.667873,17.353263,-1.051434,-1.199234,16.764432
3707,37.07,4.512529,7.069894,17.194052,-1.070978,-1.307929,16.336421
3708,37.08,4.776866,7.500762,17.075077,-1.099243,-1.422863,15.92116
3709,37.09,5.058751,7.96165,17.00049,-1.135857,-1.545245,15.518576
3710,37.1,5.359169,8.452953,16.974792,-1.18093,-1.676062,15.128644
3711,37.11,5.67897,8.974055,17.002782,-1.234626,-1.816393,14.751357
3712,37.12,6.018864,9.523332,17.089555,-1.297162,-1.967461,14.386795
3713,37.13,6.379426,10.09815,17.240508,-1.368814,-2.130635,14.035135
3714,37.14,6.761095,10.694869,17.461332,-1.449913,-2.307429,13.696643
3715,37.15,7.16417,11.308838,17.758018,-1.54085,-2.499499,13.371678
3716,37.16,7.588267,11.935052,18.135468,-1.642101,-2.708623,13.060724
3717,37.17,8.030034,12.568995,18.594276,-1.754514,-2.936468,12.764555
3718,37.18,8.488621,13.198408,19.145416,-1.878922,-3.185007,12.483721
3719,37.19,8.962499,13.809313,19.797814,-2.016221,-3.456403,12.219036
3720,37.2,9.448754,14.387058,20.556234,-2.167448,-3.752945,11.971696
3721,37.21,9.94309,14.916314,21.421278,-2.333773,-4.07705,11.743274
3722,37.22,10.439827,15.381076,22.389384,-2.516502,-4.431258,11.535728
3723,37.23,10.931902,15.764663,23.452827,-2.717081,-4.818236,11.351394
3724,37.24,11.410869,16.049717,24.59972,-2.937088,-5.240776,11.192988
3725,37.25,11.866897,16.218207,25.814012,-3.17824,-5.701796,11.063611
3726,37.26,12.288775,16.251422,27.075489,-3.442188,-6.202245,10.967374
3727,37.27,12.663905,16.129978,28.359776,-3.73073,-6.743012,10.909409
3728,37.28,12.982509,15.835639,29.641544,-4.046331,-7.331201,10.894162
3729,37.29,13.236795,15.372285,30.887545,-4.39126,-7.972167,10.927429
3730,37.3,13.415372,14.756394,32.059141,-4.76757,-8.669218,11.016432
3731,37.31,13.510015,14.005583,33.123771,-5.177091,-9.423618,11.16982
3732,37.32,13.515726,13.138562,34.055025,-5.621436,-10.234586,11.397669
3733,37.33,13.430734,12.175135,34.832651,-6.101995,-11.099293,11.711483
3734,37.34,13.256499,11.136203,35.442548,-6.619939,-12.012869,12.12419
3735,37.35,12.997703,10.043758,35.876772,-7.17622,-12.968396,12.650148
3736,37.36,12.661297,8.923534,36.133285,-7.771567,-13.95691,13.305141
3737,37.37,12.250714,7.821422,36.21489,-8.406493,-14.967404,14.106379
3738,37.38,11.776732,6.766632,36.131271,-9.079421,-15.987065,15.068261
3739,37.39,11.25159,5.779696,35.895855,-9.783775,-16.993135,16.200897
3740,37.4,10.687269,4.876682,35.525258,-10.514721,-17.951054,17.522451
3741,37.41,10.095495,4.069193,35.039283,-11.264364,-18.823433,19.040893
3742,37.42,9.487737,3.364369,34.460921,-12.021407,-19.570363,20.753019
3743,37.43,8.875207,2.764883,33.816352,-12.771155,-20.149411,22.644448
3744,37.44,8.268856,2.268726,33.134119,-13.495509,-20.515629,24.689626
3745,37.45,7.678179,1.865879,32.425038,-14.172969,-20.621542,26.851822
3746,37.46,7.10961,1.547314,31.696343,-14.78106,-20.41795,29.086077
3747,37.47,6.5683,1.305122,30.957863,-15.298492,-19.877508,31.325783
3748,37.48,6.058384,1.13092,30.217811,-15.697692,-19.002962,33.478406
3749,37.49,5.582979,1.015856,29.482792,-15.956843,-17.811035,35.462537
3750,37.5,5.144192,0.950603,28.757794,-16.060688,-16.331838,37.209663
3751,37.51,4.743111,0.925364,28.046197,-16.000524,-14.608872,38.664171
3752,37.52,4.379764,0.930551,27.349803,-15.774205,-12.699025,39.783341
3753,37.53,4.052948,0.962608,26.669489,-15.383578,-10.682077,40.533329
3754,37.54,3.761338,1.017495,26.00579,-14.837367,-8.658804,40.908598
3755,37.55,3.503539,1.091077,25.359067,-14.155007,-6.705507,40.936669
3756,37.56,3.278026,1.179916,24.729533,-13.358295,-4.88296,40.654005
3757,37.57,3.083141,1.281275,24.117259,-12.47122,-3.236808,40.105614
3758,37.58,2.917093,1.393114,23.522168,-11.519972,-1.797571,39.345044
3759,37.59,2.777961,1.514093,22.944038,-10.532925,-0.580629,38.434368
